time_stamp,dew_point_temperature,wind_direction_meters_per_second,radiation,min_temperature_previous_hour,atmospheric_pressure_at_station_height,pressure_min_previous_hour,max_dew_temperature_previous_hour,wind_gust_meters_per_second,air_temperature,wind_speed,max_temperature_previous_hour,humidity_min_previous_hour,pressure_max_previous_hour,humidity_max_previous_hour,air_relative_humidity_percentage,min_dew_temperature_previous_hour,total_precipitation,co2,cumulative_co2,methane,nitrous oxide
2015-03,20.46765686,178.7451895,1363.387271,25.0030176,952.0904064,951.7551475,21.23798252,4.838503743,25.9930948,1.765811028,26.78989301,69.56323235,952.517988,78.01430419,73.40898225,19.69479955,0.354790924,16449.44087,372.3085154,31.58375641,85.97652564
2015-04,20.37385607,170.7116497,1311.859265,25.27757276,953.2148974,952.9599229,21.11761045,4.437184432,26.27660414,1.639139201,27.04554698,67.99684432,953.6049921,76.26590989,71.65138499,19.61274106,0.250368163,16480.44575,372.2807368,31.61220513,86.04468376
2015-05,18.55073685,154.1899622,1181.607622,23.81355806,957.479364,957.2449458,19.19271452,4.831728175,24.78295072,1.892664702,25.43827473,67.18767902,957.8300012,74.40503964,70.20445016,17.86627091,0.149271452,16511.45063,372.2529581,31.64065385,86.11284188
2015-06,15.68650031,140.0758162,1283.132377,23.75537118,956.7707507,956.4808817,16.41698898,5.361700977,24.93258474,2.200715325,25.60426284,56.54971928,957.1498815,64.04990643,59.29948014,14.91071325,0.023630692,16542.45551,372.2251795,31.66910256,86.181
2015-07,13.93831032,152.848064,1265.973736,23.88978073,954.6109714,954.3145489,14.70825739,5.612654702,25.10481515,2.243328425,25.79915237,51.97297943,955.0021887,59.13398862,54.43571173,13.2109117,0.049600064,16573.46039,372.1974009,31.69755128,86.24915812
2015-08,10.93533057,144.7240079,1532.630306,26.48649718,954.7931422,954.5510621,11.8235562,6.064605966,27.9368201,2.402788666,28.70856759,35.98600067,955.1680741,43.1819166,38.44906111,10.15505282,0.01909135,16604.46527,372.1696222,31.726,86.31731624
2015-09,14.37099029,179.5919299,1416.596276,27.76263764,953.2565669,952.9311613,15.28175529,5.953520719,29.01236236,2.305277456,29.75716097,35.25572298,953.6947515,51.49833382,47.06211968,13.57542379,0.125862069,16635.47015,372.1418436,31.75444872,86.38547436
2015-10,17.24475195,183.0929625,1474.43724,27.87793516,954.4768969,954.1864235,18.08135937,5.962158353,28.99423798,2.282748307,29.73665555,47.85457421,954.8786571,59.21518204,54.77367896,16.4847217,0.158606938,16666.47503,372.114065,31.78289744,86.45363248
2015-11,19.94883019,192.188979,1425.117718,26.69088289,951.8870148,951.5706007,20.76079641,5.470121338,27.68153449,2.02392237,28.44969163,62.20074412,952.2867534,70.53730643,65.86562311,19.15444459,0.308326071,16697.47991,372.0862863,31.81134615,86.5217906
2015-12,20.3056367,180.7516613,1475.925552,26.42986338,952.561636,952.2637106,21.14211503,5.335884635,27.40466183,1.932389948,28.1884736,63.79551358,952.9634947,72.35898128,67.63781413,19.48438185,0.269981447,16728.48479,372.0585077,31.83979487,86.58994872
2016-01,21.42565161,211.1383284,1226.025275,25.3165829,949.4189416,949.1162382,22.07910174,5.66231062,26.12740001,2.140148632,26.81794715,73.81718963,949.7814497,80.87043154,77.10935593,20.79172471,0.475472105,16759.44701,372.0158551,31.86504274,86.5290641
2016-02,20.84860241,175.5422738,1535.694183,26.63511092,951.9220577,951.6371179,21.70012303,5.196178246,27.6874851,1.873805221,28.53179669,64.44623015,952.3267446,73.4321581,68.5004806,19.98984198,0.243792533,16790.40924,371.9732026,31.8902906,86.46817949
2016-03,20.49555027,175.2771888,1419.680297,26.06909707,954.7228112,954.4614561,21.26844079,4.859407904,27.04683398,1.793830232,27.80017309,66.02426799,955.0880391,74.19313429,69.61877975,19.73167821,0.254622818,16821.37146,371.93055,31.91553846,86.40729487
2016-04,17.88120992,160.784921,1508.907868,26.60900203,954.2085797,953.951619,18.74518223,4.982891444,27.76714375,1.915231503,28.53776005,54.77928985,954.5726928,62.93113562,57.99374316,17.04731347,0.078617238,16852.33369,371.8878974,31.94078632,86.34641026
2016-05,16.83448679,160.2647963,1264.694235,24.70961665,956.3710184,956.0811142,17.52239374,4.518563904,25.82638818,1.7189553,26.52733192,58.21753603,956.7619211,65.53624991,61.07202429,16.10851562,0.065593679,16883.29591,371.8452449,31.96603419,86.28552564
2016-06,13.89097183,165.5637381,1220.536318,23.16154449,959.3165081,959.0253833,14.60417086,4.729554188,24.36951688,1.811971647,25.06937512,53.59738855,959.6865398,60.82201082,56.18970341,13.15873158,0.025368401,16914.25814,371.8025923,31.99128205,86.22464103
2016-07,10.73675949,159.5347148,1366.031565,24.7655468,960.6278682,960.3350453,11.57059998,5.316519225,26.22133145,2.034666621,26.99060618,39.75477608,961.0152628,46.9104678,41.98089567,9.962910055,0.00501876,16945.22036,371.7599397,32.01652991,86.16375641
2016-08,11.88070766,167.4595055,1340.402568,25.41446232,956.1526627,955.8385451,12.69459545,5.62978049,26.73457881,2.165468738,27.48639353,41.09267771,956.5690467,49.4659244,44.95803946,11.15223869,0.061312307,16976.18258,371.7172872,32.04177778,86.10287179
2016-09,13.05397959,176.7475813,1468.018896,25.85956916,956.302226,955.9916138,13.91883598,5.577150416,27.07270597,2.149565382,27.78464097,43.14928193,956.7212585,51.79213908,47.41825397,12.27789116,0.060400605,17007.14481,371.6746346,32.06702564,86.04198718
2016-10,16.96784099,179.0273327,1489.843594,26.28055662,951.3476922,951.0101664,17.83356973,5.786498505,27.36998007,2.170256076,28.12297784,54.09361343,951.7860883,61.8644867,57.21743464,16.16457487,0.17282067,17038.10703,371.6319821,32.0922735,85.98110256
2016-11,19.1266154,186.6797259,1362.481322,25.40066329,951.0068953,950.6713255,19.90718685,5.252837203,26.33807354,1.922398775,27.05448814,63.91307992,951.4110317,71.77280513,67.34436386,18.37389482,0.263551879,17069.06926,371.5893295,32.11752137,85.92021795
2016-12,20.15482629,190.3128364,1363.579808,25.27351492,952.516901,952.1853596,20.90717012,5.398489643,26.1844854,1.996757462,26.93553091,67.96910781,952.9228478,75.92526505,71.59341054,19.41720437,0.364827924,17100.03148,371.5466769,32.14276923,85.85933333
2017-01,20.33262971,189.2408591,1407.451811,25.54812498,953.6777975,953.3466631,21.13954103,4.784996487,26.5001405,1.680895193,27.286542,67.39109491,954.0925936,75.69979594,71.18067775,19.53724283,0.339450708,17131.38779,371.9407705,32.18606838,85.90661538
2017-02,20.39685872,187.9362025,1366.695436,25.4137742,953.2134904,952.9131677,21.16973019,4.967673587,26.37087318,1.764901641,27.16135604,68.16888267,953.615407,76.43087629,71.89409844,19.65242205,0.374737579,17162.7441,372.3348641,32.22936752,85.95389744
2017-03,20.26591977,181.1530509,1385.287906,25.83818941,952.4571112,952.186022,21.05225008,4.526113764,26.84124215,1.571393661,27.61782398,65.78878905,952.839791,74.23621189,69.50355277,19.49015377,0.26167901,17194.10041,372.7289577,32.27266667,86.00117949
2017-04,19.19182034,162.573699,1310.943641,25.1538415,952.408862,952.1461369,19.91679551,4.652848197,26.14793349,1.675422155,26.85203196,64.56324768,952.7748996,72.35435111,67.86633556,18.45029151,0.193297344,17225.45672,373.1230513,32.31596581,86.04846154
2017-05,18.6221987,160.0075733,1222.751466,24.96861564,952.8858591,952.5941816,19.32246743,4.407227199,25.99833876,1.650594463,26.67958062,63.40895765,953.2659691,71.04894137,66.51795603,17.89954805,0.109201954,17256.81304,373.5171449,32.35926496,86.09574359
2017-06,14.32787248,145.6262221,1268.458887,23.44353639,955.6550263,955.382715,15.08916186,5.08261469,24.64467285,1.993753656,25.33284867,53.49511156,956.021108,60.99749311,56.19081641,13.56442717,0.022411632,17288.16935,373.9112385,32.4025641,86.14302564
2017-07,9.70178638,134.253114,1418.907474,22.94984337,959.8327814,959.5802529,10.47158947,6.183769673,24.31894906,2.482703066,25.03080853,41.08253151,960.2230775,47.83277392,43.12355486,9.006627135,0.000604162,17319.52566,374.3053321,32.44586325,86.19030769
2017-08,11.20130471,161.191838,1416.371843,26.1970644,953.9803421,953.676189,12.03421452,5.64578624,27.55077752,2.142668588,28.29060153,34.24986725,954.3863005,45.92319654,41.56394599,10.4928696,0.038314496,17350.88197,374.6994256,32.48916239,86.23758974
2017-09,10.77411807,149.2419527,1497.021063,27.4130736,953.7389674,953.4299877,11.67729738,6.139870135,28.69025617,2.382456349,29.43540009,33.60533713,954.1546858,42.37312428,38.40954983,10.00595874,0.035736627,17382.23828,375.0935192,32.53246154,86.28487179
2017-10,15.92688337,174.63997,1433.589507,27.19445001,952.7341916,952.4018552,16.75802152,6.141868978,28.30574396,2.334876736,29.0751314,40.94052684,953.1614754,57.01811413,52.77255663,15.16871793,0.178306845,17413.59459,375.4876128,32.57576068,86.33215385
2017-11,19.43775961,182.8291955,1377.094593,25.46615242,951.6234573,951.298702,20.21180473,5.376659107,26.40068334,1.975271545,27.12842265,64.76688947,952.0415493,72.73072332,68.4189544,18.69724875,0.378634519,17444.9509,375.8817064,32.61905983,86.3794359
2017-12,20.47026225,193.3473359,1255.721906,25.11895692,950.5871396,950.2712056,21.19123354,5.005678177,25.96608224,1.824270203,26.67829002,70.27233891,950.9647977,77.78948618,73.75278866,19.75481785,0.387023852,17476.30721,376.2758,32.66235897,86.42671795
2018-01,20.00040705,185.5670992,1396.917096,25.20792152,950.2830344,949.9681072,20.81012529,5.108805571,26.14577689,1.870466832,26.93084017,67.60122114,950.6944349,75.85219106,71.39416778,19.21149272,0.351612288,17508.2346,376.8468748,32.6489359,86.4847094
2018-02,20.11848906,186.5789939,1328.547637,25.06744087,950.1160321,949.8039311,20.88105844,4.978247958,25.98280836,1.849259377,26.73974617,68.69455934,950.5063598,76.72436101,72.3528476,19.37454661,0.369448863,17540.16199,377.4179496,32.63551282,86.54270085
2018-03,20.76843353,188.2854902,1378.910344,25.9568043,949.8220401,949.4888181,21.55142027,4.66549284,26.96741881,1.705881371,27.77722888,67.01121533,950.24637,75.58509964,70.84305217,19.99607797,0.292239394,17572.08939,377.9890244,32.62208974,86.60069231
2018-04,18.78819036,143.9007638,1341.330022,25.20545689,954.2296294,953.945758,19.54379342,4.587687423,26.24879766,1.820356458,26.98437117,62.65011159,954.5956433,70.53267532,65.93688115,18.02669349,0.125407852,17604.01678,378.5600991,32.60866667,86.65868376
2018-05,15.59021935,142.8457549,1336.748528,23.95931847,956.1550871,955.8830928,16.35606333,4.998685134,25.14648098,2.046639617,25.85128283,55.23432686,956.524897,63.07407181,58.21904268,14.77787303,0.068000854,17635.94417,379.1311739,32.59524359,86.71667521
2018-06,13.96849661,160.3983122,1189.225149,22.65554087,957.4957985,957.2211694,14.64702685,5.005697039,23.82151781,2.028917653,24.48525437,55.58267764,957.8486245,62.53741966,58.06465854,13.26114181,0.017412457,17667.87156,379.7022487,32.58182051,86.77466667
2018-07,11.10412593,154.9011118,1346.518325,23.70349461,959.1274764,958.854436,11.85083524,5.373420303,25.12806581,2.157894296,25.8667244,43.06089726,959.5044528,50.086178,45.22311302,10.38985698,0.000608973,17699.79895,380.2733235,32.56839744,86.83265812
2018-08,11.81337252,162.7664525,1344.569761,23.96737936,959.1323117,958.8405632,12.56560766,5.669632262,25.25671087,2.340740943,25.98534792,32.24514012,959.5392618,52.79838688,48.39942584,11.1074231,0.050252905,17731.72635,380.8443983,32.55497436,86.89064957
2018-09,13.76749609,172.9047509,1407.558619,25.76334992,955.9004195,955.571269,14.61143452,5.690862797,26.98682368,2.2575719,27.74840287,42.68873329,956.3255136,55.17834616,50.74937793,13.01814999,0.137636711,17763.65374,381.4154731,32.54155128,86.94864103
2018-10,19.63369833,181.2747256,1368.368505,26.35644667,954.1144274,953.7926386,20.40068844,5.382583006,27.34139043,2.097549803,28.09169806,62.22249627,954.533823,70.14343407,65.60650495,18.89959073,0.281870172,17795.58113,381.9865479,32.52812821,87.00663248
2018-11,20.44792417,176.9177556,1273.294586,25.11046986,952.2224042,951.9162017,21.13170668,5.452039019,25.95600663,2.183356559,26.64715116,70.14689875,952.603234,77.520732,73.50508769,19.77689375,0.429032682,17827.50852,382.5576226,32.51470513,87.06462393
2018-12,19.49484494,187.379433,1488.733877,25.99939281,953.704231,953.4004451,20.33727079,5.297822826,27.00535585,2.035067009,27.79365233,62.77139678,954.0820238,71.11159224,66.4620688,18.67030093,0.266742465,17859.43591,383.1286974,32.50128205,87.12261538
2019-01,20.0226097,171.8155504,1544.704927,26.64461381,955.1817193,954.8762535,20.8945086,5.28765204,27.68775212,2.010754426,28.50426482,61.58765717,955.582892,70.56838594,65.69207082,19.16871183,0.237695663,17891.283,383.7019,32.4934,87.183
2019-02,20.47136276,199.6609152,1341.299355,25.87334227,953.5849792,953.2635285,21.2518078,5.146949772,26.85085574,1.934734902,27.66888628,66.52385739,953.9868666,75.18320909,70.61375883,19.7128291,0.383181171,17923.21,384.273,32.48,87.241
2019-03,20.56000925,175.3463742,1319.381053,25.48406329,953.6885766,953.3752524,21.29198027,4.830093247,26.41700018,1.845960595,27.16507231,66.68365486,954.091672,76.69521436,72.32420561,19.83648437,0.318939608,17955.137,384.8441,32.4666,87.299
2019-04,20.38618529,174.0371857,1213.499668,25.27390652,953.8463348,953.5526778,21.09512949,4.150769408,26.2148887,1.522813754,26.94676502,66.55094263,954.2266363,76.72731472,72.37592748,19.66749719,0.230094985,17987.064,385.4152,32.4532,87.357
2019-05,18.39421705,160.4820122,1169.234304,24.4439588,955.4513002,955.1788446,19.06991193,4.462555605,25.45805941,1.718626661,26.15285565,64.35041051,955.8058845,71.80325422,67.46391999,17.68101209,0.084926108,18018.991,385.9863,32.4398,87.415
2019-06,14.36449423,142.691248,1233.234895,23.94740609,958.5903768,958.328137,15.08491457,5.192925436,25.15777891,2.113385381,25.87127461,51.95366599,958.935998,57.84764653,54.62516972,13.62955703,0.012169043,18050.918,386.5574,32.4264,87.473
2019-07,11.06588691,158.3863922,1269.074535,22.89365058,958.2804384,958.0110226,11.82380965,5.265983157,24.20809517,2.121916856,24.97376821,45.51049325,958.6430263,51.16016575,47.90544045,10.33071247,0.017110012,18082.845,387.1285,32.413,87.531
2019-08,11.11148275,154.7307158,1363.509364,25.30138558,958.5200686,958.2423741,11.87451479,6.160019906,26.63497734,2.552371723,27.41486157,39.63021556,958.8943765,46.04465806,41.73482805,10.42884308,0.010115509,18114.772,387.6996,32.3996,87.589
2019-09,13.15661598,167.8326162,1431.843093,28.22808082,955.3913836,955.1093487,13.98396184,5.93839164,29.50461822,2.373041666,30.280271,28.84453591,955.7958334,46.51292193,42.46452147,12.44132346,0.042953738,18146.699,388.2707,32.3862,87.647
2019-10,17.10259339,177.6560469,1455.062201,27.35718048,953.0277372,952.7144669,17.94158294,5.588667525,28.48299413,2.142893946,29.28991842,51.73971662,953.4509775,59.26042651,54.72632031,16.3356691,0.150399313,18178.626,388.8418,32.3728,87.705
2019-11,19.35530542,189.8494672,1410.786192,26.44911902,949.8887228,949.5710731,20.1510821,5.512976137,27.45423983,2.139990995,28.24524989,61.08761819,950.2957226,69.08077443,64.57661714,18.58496473,0.275269398,18210.553,389.4129,32.3594,87.763
2019-12,20.44447024,186.4193488,1376.241153,25.69393114,951.3185188,951.0278516,21.22465706,4.775521751,26.59460902,1.829498265,27.34819055,67.25532426,951.6819376,75.51750734,71.18340005,19.68097144,0.368417401,18242.48,389.984,32.346,87.821
2020-01,21.19043121,212.6595756,1373.799069,26.16059411,952.0315784,951.7527502,21.94687748,4.979509925,27.07553457,1.88337577,27.83269268,68.77199179,952.385295,76.6833128,72.37127995,20.45373032,0.370173854,18274.407,390.5551,32.3326,87.879
2020-02,21.20259385,198.6429604,1323.94391,25.60044646,953.2034616,952.9264195,21.92606741,4.757033264,26.5046595,1.790033327,27.27786896,70.84317424,953.5665,78.83521977,74.54580897,20.49738414,0.424668302,18306.334,391.1262,32.3192,87.937
2020-03,19.72755971,174.1115226,1449.036259,26.11434302,950.7519101,950.5015491,20.53548108,4.603848053,27.14162809,1.741442943,27.914522,63.48497192,951.1193267,71.29216812,66.95500833,18.95154601,0.248774918,18338.261,391.6973,32.3058,87.995
2020-04,18.51110307,169.8823489,1359.761353,25.03057826,952.5953657,952.3555602,19.27140788,4.356715286,26.05499121,1.681097204,26.76477018,62.68818317,952.9329023,70.4411572,65.92396814,17.74461915,0.175718079,18370.188,392.2684,32.2924,88.053
2020-05,15.5463383,164.6199621,1254.457064,22.80979848,953.649168,953.4291041,16.27942003,4.43454571,23.92174203,1.745362309,24.59103707,59.59851145,953.973027,66.71060946,62.4900646,14.75971071,0.06961101,18402.115,392.8395,32.279,88.111
2020-06,15.17522248,153.347173,1217.646236,23.78475075,953.94818,953.7295249,15.86105721,5.062970893,24.9640281,2.040488458,25.65414185,55.33111408,954.2841385,62.17085982,57.95774507,14.46120776,0.024028103,18434.042,393.4106,32.2656,88.169
2020-07,11.63403584,153.3700849,1324.051127,23.84755261,954.060832,953.8447588,12.39275376,5.305057404,25.20014636,2.112505285,25.94233584,44.12336163,954.4000423,51.13845253,46.4308713,10.90221485,0.005028133,18465.969,393.9817,32.2522,88.227
2020-08,10.07284144,149.0888473,1425.181369,25.16444437,952.9560807,952.7244197,10.84006146,5.961885835,26.5379672,2.425091018,27.28548716,37.58615852,953.3407662,44.33020475,40.11987708,9.409479275,0.035779418,18497.896,394.5528,32.2388,88.285
2020-09,10.93825178,156.9805228,1486.893804,28.36517038,951.3065858,951.0683632,11.84617373,5.708693753,29.74790666,2.260357507,30.53564511,34.52828746,951.6965706,40.61886559,36.47477064,10.19621742,0.022600845,18529.823,395.1239,32.2254,88.343
2020-10,16.09706508,184.6538082,1357.826942,27.65077075,948.1006341,947.8131521,16.9078252,5.632789126,28.78414458,2.18359025,29.56062343,49.86251803,948.5059268,56.88605817,52.64587288,15.35674691,0.178745539,18561.75,395.695,32.212,88.401
2020-11,17.05836383,176.7123628,1576.132689,26.41532933,947.2530232,946.9806979,17.98193501,5.342943021,27.50363739,2.032775745,28.24620578,53.63042342,947.6401856,61.89074752,57.1872713,16.21431434,0.168836034,18593.677,396.2661,32.1986,88.459
2020-12,19.57016608,189.9672821,1459.887294,26.00465741,947.0989127,946.8249743,20.40727285,5.079421222,26.98091955,1.928670401,27.75826234,63.18821891,947.4707628,71.40882421,66.81098551,18.77506215,0.23356648,18625.604,396.8372,32.1852,88.517
2021-01,19.94420423,173.4301226,1376.834331,25.20580542,943.9848905,943.7201959,20.75526011,4.878172956,26.13635267,1.83388669,26.91180871,67.29345623,944.335706,75.68502075,71.16615192,19.14792008,0.365785156,18657.531,397.4083,32.1718,88.575
2021-02,19.48666531,194.5378664,1425.217834,24.94447781,942.5179509,942.2622353,20.3053237,4.762851181,25.93690961,1.747892915,26.70885077,66.40207655,942.8801048,75.00157777,70.24694625,18.66727402,0.3903807,18689.458,397.9794,32.1584,88.633
2021-03,18.63693234,174.2119094,1467.509287,25.48292173,943.6719971,943.4349576,19.51541994,5.168119196,26.55686295,1.957266048,27.3390448,61.22053271,944.0365343,69.9378508,64.86340443,17.80061231,0.201347076,18721.385,398.5505,32.145,88.691
2021-04,16.75294916,160.1072898,1412.781789,24.6678087,945.629846,945.3977597,17.56229107,4.699978122,25.77773256,1.836921327,26.50533386,57.18443161,945.9802704,62.02603483,60.30130393,15.96513521,0.068556927,18753.312,399.1216,32.1316,88.749
2021-05,,,,,,,,,,,,,,,,,,18785.239,399.6927,32.1182,88.807
2021-06,,,,,,,,,,,,,,,,,,18817.166,400.2638,32.1048,88.865
2021-07,,,,,,,,,,,,,,,,,,18849.093,400.8349,32.0914,88.923
2021-08,,,,,,,,,,,,,,,,,,18881.02,401.406,32.078,88.981
2021-09,,,,,,,,,,,,,,,,,,18912.947,401.9771,32.0646,89.039
2021-10,,,,,,,,,,,,,,,,,,18944.874,402.5482,32.0512,89.097
2021-11,,,,,,,,,,,,,,,,,,18976.801,403.1193,32.0378,89.155
2021-12,,,,,,,,,,,,,,,,,,19008.728,403.6904,32.0244,89.213
2000-01,,,,,,,,,,,,,,,,,,11533.84093,266.4969725,27.66003866,74.91455326
2000-02,,,,,,,,,,,,,,,,,,11556.60351,267.101878,27.64806701,74.89060137
2000-03,,,,,,,,,,,,,,,,,,11579.36608,267.7067835,27.63609536,74.86664948
2000-04,,,,,,,,,,,,,,,,,,11602.12866,268.311689,27.62412371,74.84269759
2000-05,,,,,,,,,,,,,,,,,,11624.89123,268.9165945,27.61215206,74.8187457
2000-06,,,,,,,,,,,,,,,,,,11647.6538,269.5215,27.60018041,74.79479381
2000-07,,,,,,,,,,,,,,,,,,11670.41638,270.1264055,27.58820876,74.77084192
2000-08,,,,,,,,,,,,,,,,,,11693.17895,270.731311,27.57623711,74.74689003
2000-09,,,,,,,,,,,,,,,,,,11715.94153,271.3362165,27.56426546,74.72293814
2000-10,,,,,,,,,,,,,,,,,,11738.7041,271.941122,27.55229381,74.69898625
2000-11,,,,,,,,,,,,,,,,,,11761.46667,272.5460275,27.54032216,74.67503436
2000-12,,,,,,,,,,,,,,,,,,11784.22925,273.150933,27.52835052,74.65108247
2001-01,21.91375921,112.0835381,1796.149877,26.77788698,1008.398034,1008.179853,22.56412776,5.856019656,27.42800983,2.071253071,28.004914,69.49385749,1008.597052,75.64619165,72.37592138,21.34692875,0.144963145,11807.20466,273.3637702,27.54521048,74.6382732
2001-02,22.31978022,122.0082418,1832.181319,27.71868132,1006.667582,1006.407967,22.88269231,5.663736264,28.46895604,2.108241758,29.13461538,66.92307692,1006.865385,73.5,69.91208791,21.83434066,0.058241758,11830.18008,273.5766074,27.56207045,74.62546392
2001-03,22.7925641,131.7358974,1533.107692,26.94384615,1007.315385,1007.047692,23.37923077,5.024102564,27.60487179,1.778974359,28.19897436,72.87435897,1007.534103,78.75641026,75.67435897,22.24846154,0.394871795,11853.1555,273.7894446,27.57893041,74.61265464
2001-04,22.16445013,132.3503836,1473.358056,26.53836317,1008.30179,1008.013299,22.80946292,5.491560102,27.26240409,1.966496164,27.90358056,70.77749361,1008.481586,77.81585678,74.09207161,21.56777494,0.218925831,11876.13091,274.0022818,27.59579038,74.59984536
2001-05,22.4950495,151.25,1176.717822,25.96806931,1008.180693,1007.884406,23.05024752,5.032673267,26.63589109,1.779455446,27.2210396,75.53712871,1008.391089,81.59158416,78.42821782,21.98366337,0.242574257,11899.10633,274.215119,27.61265034,74.58703608
2001-06,20.73926702,139.7617801,1093.128272,24.4460733,1011.460733,1011.182461,21.2973822,6.340052356,25.08717277,2.336387435,25.64031414,74.27486911,1011.637958,80.53141361,77.31413613,20.1960733,0.335078534,11922.08175,274.4279562,27.62951031,74.5742268
2001-07,20.25546875,147.3411458,1235.40625,24.08723958,1012.231771,1011.971354,20.84505208,6.300260417,24.67265625,2.464583333,25.20390625,74.13020833,1012.439583,80.01822917,76.875,19.73489583,0.315625,11945.05716,274.6407934,27.64637027,74.56141753
2001-08,19.38473282,128.5496183,1203.872774,23.59033079,1014.335878,1014.052672,20.01577608,7.305089059,24.20814249,2.793129771,24.75852417,71.94656489,1014.51374,78.46564885,74.92875318,18.8394402,0.232569975,11968.03258,274.8536306,27.66323024,74.54860825
2001-09,20.59031414,133.526178,1387.924084,24.12277487,1010.531414,1010.245026,21.14293194,6.556020942,24.73848168,2.54947644,25.26492147,75.4973822,1010.756545,81.28534031,78.21204188,20.08376963,0.298429319,11991.008,275.0664678,27.68009021,74.53579897
2001-10,21.21523342,115.980344,1415.444717,25.10884521,1008.923833,1008.612285,21.77886978,6.566093366,25.72604423,2.444717445,26.28108108,73.74201474,1009.131695,79.78378378,76.66830467,20.68722359,0.326289926,12013.98341,275.279305,27.69695017,74.52298969
2001-11,21.63917526,97.5257732,1730.072165,26.54329897,1006.975945,1006.708935,22.17560137,6.259106529,27.21134021,2.260137457,27.77216495,68.97250859,1007.214089,75.26460481,71.98281787,21.07319588,0.15395189,12036.95883,275.4921422,27.71381014,74.51018041
2001-12,22.06171079,102.5763747,1608.093686,26.45682281,998.5641548,998.3266802,22.6203666,6.061710794,27.09694501,2.272708758,27.64358452,30.74541752,998.800611,77.84725051,74.6191446,21.5101833,0.123828921,12059.93425,275.7049794,27.7306701,74.49737113
2002-01,21.15885226,105.997558,1572.598291,26.01440781,982.4871795,982.2124542,21.80622711,5.433577534,26.72393162,2.236874237,27.24847375,69.99389499,982.7549451,76.91086691,73.06471306,20.54017094,0.174603175,12078.12939,276.078523,27.76217836,74.62052183
2002-02,20.42821918,110.9808219,1823.943836,26.99123288,984.4890411,984.2242466,21.13123288,5.097123288,27.79465753,2.169589041,28.33,63.31780822,984.7613699,70.47534247,66.3369863,19.72917808,0.051780822,12096.32453,276.4520666,27.79368662,74.74367253
2002-03,20.4,129.8738854,1736.796178,27.57719745,984.8547771,984.5854777,21.08585987,5.178726115,28.55235669,1.994522293,29.18968153,60.57579618,985.1242038,68.19490446,63.65605096,19.75681529,0.090700637,12114.51967,276.8256102,27.82519489,74.86682322
2002-04,19.11036088,139.7974389,1678.029104,27.01059371,978.2968568,978.0237485,19.80838184,5.278812573,28.04540163,2.148894063,28.65168801,58.21653085,978.5714785,65.81839348,61.07799767,18.42735739,0.06193248,12132.71481,277.1991538,27.85670315,74.98997392
2002-05,16.67419355,139.9444444,1469.926523,25.90448029,968.0035842,967.7388889,17.27930108,5.504032258,26.98405018,2.432795699,27.57750896,54.86827957,968.3,61.80286738,57.32885305,16.09032258,0.202867384,12150.90995,277.5726974,27.88821141,75.11312461
2002-06,15.28292201,134.3988154,1398.461007,24.78272458,970.2063179,969.9396841,15.88302073,6.106811451,25.92675222,2.711253702,26.4946693,53.5923001,970.484304,60.32773939,55.86475814,14.68183613,0.09970385,12169.10509,277.946241,27.91971967,75.23627531
2002-07,15.05333333,146.3121212,1449.951515,24.87979798,971.7313131,971.4571717,15.62707071,5.943838384,26.01959596,2.394141414,26.56676768,54.06060606,972.0271717,60.37070707,56.08686869,14.52707071,0.197777778,12187.30023,278.3197846,27.95122793,75.35942601
2002-08,12.41637931,111.8836207,1883.984914,25.1637931,950.6961207,950.4413793,13.09806034,9.129310345,26.43556034,3.862715517,27.01271552,43.88146552,951.0288793,50.24784483,45.87068966,11.78706897,0.034482759,12205.49537,278.6933282,27.98273619,75.4825767
2002-09,12.7230563,115.2600536,1831.174263,26.38284182,934.7050938,934.4198391,13.45040214,7.642091153,27.59356568,4.020911528,28.12573727,42.41018767,935.0198391,48.71849866,44.14209115,12.1772118,0.027882038,12223.69051,279.0668718,28.01424445,75.6057274
2002-10,12.10025707,113.3187661,1905.791774,27.48534704,928.4138817,928.11491,12.95012853,7.135732648,28.80539846,3.54781491,29.49125964,37.64524422,928.7434447,44.66323907,39.95115681,11.38894602,0.044215938,12241.88565,279.4404154,28.04575271,75.72887809
2002-11,14.70670732,121.0955285,1809.060976,27.66097561,934.7052846,934.3817073,15.56117886,6.434756098,28.75,3.199796748,29.3847561,24.1199187,935.0099593,51.7398374,47.1199187,13.99898374,0.141869919,12260.08079,279.813959,28.07726097,75.85202879
2002-12,18.29942085,169.4633205,1429.843629,25.74324324,944.7297297,944.4102317,18.96196911,5.931274131,26.57992278,2.763320463,27.23243243,62.51930502,945.0121622,69.66988417,65.69498069,17.66370656,0.672972973,12278.27593,280.1875026,28.10876923,75.97517949
2003-01,20.9094697,122.6590909,1835.151515,26.23636364,975.9905303,975.5958333,21.41439394,6.283901515,26.89488636,2.834659091,27.54886364,68.57575758,976.2960227,75.43371212,72.15340909,20.31306818,0.199621212,12302.77419,281.336797,28.13473504,75.99632051
2003-02,21.10808081,122.2089314,4977.206273,25.6440723,981.6932483,981.1467305,21.60776183,5.675810739,26.27139819,2.631313131,26.91052632,71.7963849,982.2102073,78.24029771,75.19510898,20.51148325,0.483040936,12327.27244,282.4860915,28.16070085,76.01746154
